Location,Station,Date,Time,Temperature_F,DewPoint_F,Humidity_Percentage,Wind,WindSpeed_mph,WindGust_mph,Pressure_in,Precipitation_in,Condition,Data Collection Source
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:53 AM,75 °F,68 °F,79 %,SSW,9 mph,20 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,6:53 AM,76 °F,68 °F,76 %,SW,7 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,7:53 AM,78 °F,69 °F,74 %,SW,12 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,8:53 AM,81 °F,70 °F,69 %,WSW,13 mph,0 mph,29.28 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,9:53 AM,85 °F,69 °F,59 %,WSW,14 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,10:53 AM,87 °F,69 °F,55 %,SW,16 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,11:53 AM,90 °F,70 °F,52 %,SW,16 mph,26 mph,29.24 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,12:53 PM,91 °F,71 °F,52 %,SW,18 mph,28 mph,29.21 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,1:53 PM,92 °F,70 °F,48 %,SW,16 mph,25 mph,29.19 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,2:53 PM,93 °F,69 °F,45 %,W,18 mph,30 mph,29.18 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,3:53 PM,93 °F,71 °F,49 %,SW,17 mph,31 mph,29.16 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,4:41 PM,91 °F,70 °F,50 %,WSW,15 mph,26 mph,29.15 in,0.0 in,Thunder in the Vicinity,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,4:45 PM,90 °F,71 °F,54 %,WSW,16 mph,26 mph,29.15 in,0.0 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,4:53 PM,89 °F,71 °F,55 %,WSW,14 mph,25 mph,29.15 in,0.0 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:03 PM,81 °F,71 °F,72 %,NNW,31 mph,44 mph,29.20 in,0.2 in,Heavy T-Storm / Windy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:18 PM,75 °F,69 °F,82 %,VAR,3 mph,23 mph,29.17 in,0.8 in,Heavy T-Storm,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:25 PM,76 °F,69 °F,79 %,VAR,5 mph,0 mph,29.16 in,0.8 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:41 PM,80 °F,73 °F,79 %,S,5 mph,0 mph,29.16 in,0.8 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,5:53 PM,80 °F,71 °F,74 %,SSE,3 mph,0 mph,29.16 in,0.8 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,6:53 PM,83 °F,74 °F,74 %,S,6 mph,0 mph,29.16 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,7:43 PM,80 °F,72 °F,76 %,NNW,20 mph,30 mph,29.16 in,0.2 in,Heavy Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,7:48 PM,82 °F,70 °F,66 %,W,7 mph,30 mph,29.15 in,0.3 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,7:53 PM,84 °F,70 °F,63 %,NW,8 mph,29 mph,29.14 in,0.3 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,8:53 PM,81 °F,74 °F,79 %,W,3 mph,0 mph,29.17 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,9:53 PM,81 °F,74 °F,79 %,WNW,6 mph,0 mph,29.19 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,10:53 PM,81 °F,70 °F,69 %,NNE,5 mph,0 mph,29.22 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,11:53 PM,80 °F,70 °F,71 %,NE,5 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,12:53 AM,77 °F,69 °F,76 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,1:53 AM,76 °F,69 °F,79 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,2:53 AM,75 °F,70 °F,84 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,3:53 AM,74 °F,69 °F,85 %,NW,5 mph,0 mph,29.25 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,4:53 AM,73 °F,69 °F,87 %,WNW,5 mph,0 mph,29.26 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,5:53 AM,73 °F,68 °F,84 %,W,5 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,6:53 AM,76 °F,69 °F,79 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,7:53 AM,78 °F,69 °F,74 %,NW,6 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,8:53 AM,81 °F,68 °F,65 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,9:53 AM,85 °F,66 °F,53 %,NW,5 mph,0 mph,29.29 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,10:53 AM,87 °F,58 °F,37 %,N,8 mph,0 mph,29.29 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,11:53 AM,88 °F,49 °F,26 %,N,3 mph,0 mph,29.29 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,12:53 PM,89 °F,50 °F,26 %,W,5 mph,0 mph,29.29 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,1:53 PM,90 °F,49 °F,24 %,VAR,7 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,2:53 PM,90 °F,49 °F,24 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,3:53 PM,91 °F,50 °F,24 %,NNW,10 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,4:53 PM,89 °F,52 °F,28 %,NW,10 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,5:53 PM,88 °F,54 °F,31 %,WNW,13 mph,20 mph,29.26 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,6:53 PM,86 °F,53 °F,32 %,WNW,14 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,7:53 PM,85 °F,55 °F,36 %,WNW,10 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,8:53 PM,83 °F,56 °F,39 %,WNW,8 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,9:53 PM,81 °F,58 °F,45 %,W,6 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,10:53 PM,79 °F,60 °F,52 %,W,3 mph,0 mph,29.29 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/25/21,11:53 PM,79 °F,61 °F,54 %,NW,5 mph,0 mph,29.30 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,12:53 AM,75 °F,61 °F,62 %,WNW,3 mph,0 mph,29.30 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,1:53 AM,74 °F,61 °F,64 %,NW,3 mph,0 mph,29.31 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,2:53 AM,74 °F,61 °F,64 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,3:53 AM,72 °F,60 °F,66 %,NW,3 mph,0 mph,29.31 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,4:53 AM,71 °F,59 °F,66 %,NW,3 mph,0 mph,29.32 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,5:53 AM,70 °F,59 °F,68 %,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,6:53 AM,73 °F,60 °F,64 %,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,7:53 AM,77 °F,60 °F,56 %,NW,5 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,8:53 AM,82 °F,58 °F,44 %,CALM,0 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,9:53 AM,86 °F,55 °F,35 %,VAR,5 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,10:53 AM,88 °F,53 °F,30 %,NE,5 mph,0 mph,29.37 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,11:53 AM,90 °F,52 °F,27 %,NE,6 mph,0 mph,29.37 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,12:53 PM,91 °F,51 °F,25 %,ENE,6 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,1:53 PM,90 °F,49 °F,24 %,VAR,5 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,2:53 PM,91 °F,48 °F,23 %,ESE,9 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,3:53 PM,93 °F,48 °F,21 %,NE,7 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,4:53 PM,91 °F,47 °F,22 %,ESE,6 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,5:53 PM,91 °F,46 °F,21 %,VAR,3 mph,0 mph,29.32 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,6:53 PM,89 °F,57 °F,34 %,SSW,13 mph,0 mph,29.32 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,7:53 PM,87 °F,60 °F,40 %,SSW,9 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,8:53 PM,85 °F,61 °F,44 %,SSW,8 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,9:53 PM,83 °F,60 °F,46 %,S,7 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,10:53 PM,81 °F,62 °F,52 %,SW,8 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/26/21,11:53 PM,79 °F,63 °F,58 %,SW,7 mph,0 mph,29.37 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,12:53 AM,77 °F,64 °F,64 %,WSW,5 mph,0 mph,29.37 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,1:53 AM,77 °F,64 °F,64 %,WSW,5 mph,0 mph,29.36 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,2:53 AM,75 °F,64 °F,69 %,SW,7 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,3:53 AM,74 °F,63 °F,68 %,CALM,0 mph,0 mph,29.35 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,4:53 AM,75 °F,64 °F,69 %,SSW,3 mph,0 mph,29.37 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,5:53 AM,74 °F,64 °F,71 %,SW,3 mph,0 mph,29.37 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,6:53 AM,74 °F,64 °F,71 %,W,3 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,7:53 AM,78 °F,64 °F,62 %,NNW,5 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,8:53 AM,81 °F,63 °F,54 %,W,5 mph,0 mph,29.40 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,9:53 AM,81 °F,64 °F,56 %,NE,12 mph,0 mph,29.41 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,10:53 AM,82 °F,63 °F,52 %,VAR,7 mph,0 mph,29.43 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,11:53 AM,84 °F,60 °F,44 %,N,8 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,12:53 PM,83 °F,60 °F,46 %,SSW,13 mph,0 mph,29.33 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,1:53 PM,85 °F,63 °F,48 %,SW,15 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,2:53 PM,87 °F,63 °F,44 %,SW,16 mph,23 mph,29.32 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,3:53 PM,88 °F,63 °F,43 %,SW,12 mph,21 mph,29.33 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,4:53 PM,87 °F,63 °F,44 %,WSW,14 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,5:53 PM,87 °F,62 °F,43 %,W,12 mph,0 mph,29.33 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,6:53 PM,85 °F,64 °F,49 %,WSW,9 mph,0 mph,29.32 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,7:53 PM,84 °F,65 °F,53 %,WSW,8 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,8:53 PM,82 °F,65 °F,56 %,W,6 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,9:53 PM,81 °F,65 °F,58 %,W,6 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,10:53 PM,80 °F,65 °F,60 %,W,5 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/27/21,11:53 PM,79 °F,66 °F,64 %,WSW,3 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,12:53 AM,79 °F,66 °F,64 %,SW,7 mph,0 mph,29.36 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,1:53 AM,77 °F,67 °F,71 %,SW,6 mph,0 mph,29.36 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,2:53 AM,77 °F,67 °F,71 %,SSW,6 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,3:53 AM,77 °F,67 °F,71 %,SW,5 mph,0 mph,29.36 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,4:47 AM,77 °F,68 °F,74 %,WNW,5 mph,0 mph,29.38 in,0.0 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,4:53 AM,77 °F,68 °F,74 %,WNW,6 mph,0 mph,29.38 in,0.0 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,5:53 AM,74 °F,69 °F,85 %,W,6 mph,0 mph,29.37 in,0.0 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,6:53 AM,75 °F,71 °F,87 %,S,7 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,7:53 AM,77 °F,70 °F,79 %,WSW,7 mph,0 mph,29.37 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,8:53 AM,80 °F,67 °F,64 %,W,8 mph,0 mph,29.38 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,9:53 AM,83 °F,69 °F,63 %,W,10 mph,0 mph,29.39 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,10:53 AM,86 °F,71 °F,61 %,W,10 mph,0 mph,29.38 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,11:53 AM,87 °F,69 °F,55 %,VAR,7 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,12:53 PM,87 °F,70 °F,57 %,SW,10 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,1:53 PM,88 °F,71 °F,57 %,VAR,7 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,2:53 PM,88 °F,72 °F,59 %,WSW,14 mph,0 mph,29.31 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,3:53 PM,89 °F,72 °F,57 %,WSW,10 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,4:53 PM,89 °F,72 °F,57 %,WSW,10 mph,0 mph,29.29 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,5:53 PM,88 °F,71 °F,57 %,SW,10 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,6:53 PM,87 °F,72 °F,61 %,SW,12 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,7:53 PM,84 °F,73 °F,69 %,WSW,9 mph,0 mph,29.28 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,8:53 PM,84 °F,73 °F,69 %,SW,7 mph,0 mph,29.28 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,9:53 PM,83 °F,74 °F,74 %,SW,7 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,10:36 PM,83 °F,73 °F,72 %,SSW,8 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,10:53 PM,82 °F,73 °F,74 %,SW,6 mph,0 mph,29.27 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/28/21,11:53 PM,81 °F,73 °F,77 %,SW,9 mph,0 mph,29.25 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,12:53 AM,81 °F,74 °F,79 %,SW,7 mph,0 mph,29.27 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,1:53 AM,81 °F,74 °F,79 %,SW,8 mph,0 mph,29.27 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,2:53 AM,82 °F,75 °F,79 %,W,10 mph,0 mph,29.30 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,3:09 AM,81 °F,75 °F,82 %,W,8 mph,0 mph,29.29 in,0.0 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,3:19 AM,78 °F,70 °F,76 %,NNW,33 mph,54 mph,29.33 in,0.0 in,Heavy T-Storm / Windy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,3:34 AM,72 °F,64 °F,76 %,WNW,12 mph,25 mph,29.34 in,0.1 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,3:53 AM,73 °F,64 °F,73 %,WSW,15 mph,0 mph,29.29 in,0.1 in,Light Rain with Thunder,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,4:40 AM,76 °F,62 °F,62 %,SW,15 mph,26 mph,29.20 in,0.0 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,4:53 AM,76 °F,62 °F,62 %,SW,15 mph,0 mph,29.20 in,0.0 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,5:53 AM,75 °F,62 °F,64 %,WSW,15 mph,0 mph,29.19 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,6:53 AM,75 °F,64 °F,69 %,WSW,12 mph,0 mph,29.17 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,7:53 AM,78 °F,65 °F,64 %,NW,6 mph,0 mph,29.19 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,8:53 AM,81 °F,68 °F,65 %,WNW,8 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,9:53 AM,85 °F,67 °F,55 %,W,15 mph,29 mph,29.23 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,10:53 AM,87 °F,69 °F,55 %,WNW,20 mph,32 mph,29.24 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,11:53 AM,87 °F,71 °F,59 %,WNW,17 mph,28 mph,29.24 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,12:53 PM,81 °F,68 °F,65 %,E,13 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,1:53 PM,83 °F,68 °F,60 %,ENE,10 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,2:53 PM,84 °F,69 °F,61 %,E,9 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,3:53 PM,82 °F,68 °F,62 %,ENE,12 mph,0 mph,29.27 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,4:53 PM,83 °F,67 °F,58 %,NNE,14 mph,22 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,5:53 PM,80 °F,66 °F,62 %,NE,15 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,6:53 PM,78 °F,64 °F,62 %,NNE,17 mph,25 mph,29.30 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,7:53 PM,75 °F,63 °F,66 %,NE,17 mph,26 mph,29.31 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,8:53 PM,74 °F,62 °F,66 %,NNE,13 mph,22 mph,29.32 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,9:53 PM,73 °F,60 °F,64 %,NNE,12 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,10:53 PM,73 °F,58 °F,59 %,NNE,12 mph,0 mph,29.35 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/29/21,11:53 PM,73 °F,56 °F,55 %,NNE,13 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,12:53 AM,72 °F,59 °F,64 %,NNE,14 mph,0 mph,29.39 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,1:53 AM,71 °F,61 °F,70 %,NE,13 mph,0 mph,29.40 in,0.0 in,Fair,Weather Underground
